Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Seychelles,SYC,14884.88778,15093.39094,16100.24252,16745.32523,16174.60486,15806.95438,16342.71841,18084.10331,19224.11877,19203.08061,19320.64089,18865.32806,18519.1854,17627.26854,17188.34816,18649.68392,19983.75997,21953.98973,21007.58007,20694.00466,21322.5387,23617.02906,23681.34689,24647.07807,25359.84646,26198.7213,27234.41323,28116.71049,28740.54985,29369.52873,26879.77004,28760.51625
Syrian Arab Republic,SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,25731.28325,24476.34178,23624.28768,24661.14505,26284.72199,26931.72803,25207.83169,25567.91807,25933.51121,18474.86599,18512.45743
Chad,TCD,1027.244423,1075.184087,1113.2217,917.1848611,987.9856134,957.24651,936.1237064,955.7834783,987.9828784,947.7035475,907.8335136,980.4697626,1027.669985,1133.065467,1448.40999,1632.954234,1586.364105,1583.700228,1576.765197,1586.45444,1741.053998,1682.657746,1769.32492,1804.823133,1861.692904,1853.259365,1683.478088,1579.7606,1563.543933,1561.996673,1489.186712,1425.494512
East Asia & Pacific (IDA & IBRD countries),TEA,2218.03149,2350.516883,2550.731517,2775.055517,3015.333774,3259.565513,3499.876197,3684.752706,3666.469027,3836.000683,4073.299292,4293.448045,4577.268346,4920.498121,5301.609752,5747.474855,6287.199072,6962.210679,7469.735247,7954.255843,8647.964831,9283.357414,9886.201791,10492.82792,11108.39098,11738.62323,12400.29891,13113.37684,13862.32299,14568.87456,14618.10703,15549.27745
Europe & Central Asia (IDA & IBRD countries),TEC,14991.97192,14043.29422,12590.74387,11838.78071,10652.08599,10508.27412,10517.94878,10765.40923,10657.20463,10924.27548,11749.11173,12117.71976,12739.04905,13550.98571,14631.5342,15568.78632,16776.64293,18045.704,18806.20762,17742.49342,18474.10762,19450.39595,20004.4295,20523.56139,20768.23219,20831.23133,21081.78159,21850.3504,22567.61347,23092.1773,22648.64348,24165.14728
Togo,TGO,1740.310286,1678.640167,1566.283578,1338.913653,1534.166116,1582.255442,1657.645708,1835.422218,1741.727633,1733.748999,1672.045786,1640.800162,1659.683762,1725.650257,1664.481078,1546.143996,1543.175507,1481.34006,1498.17614,1537.617907,1588.398241,1645.747963,1708.387292,1766.995083,1824.835573,1881.905111,1937.742551,1972.697196,2020.965561,2080.524243,2066.970716,2124.804227
Thailand,THA,7273.059105,7772.857682,8277.353327,8830.575053,9401.065289,10025.08794,10453.38943,10035.86995,9156.214446,9467.921239,9791.895971,10036.32947,10558.46749,11220.6833,11828.83904,12228.6609,12739.73772,13330.20888,13459.24652,13270.61761,14172.21806,14199.27952,15129.90093,15442.38009,15509.1811,15919.36986,16393.31474,17008.03842,17669.04558,18003.67145,16848.58432,17077.04388
Tajikistan,TJK,3990.900602,3615.166072,2521.432686,2085.209104,1616.69052,1389.108231,1134.230991,1137.933798,1190.656305,1228.170217,1312.712226,1407.99753,1528.356926,1663.236388,1799.831077,1884.960751,1980.249775,2095.814407,2219.322609,2261.426805,2360.014957,2481.571951,2610.166594,2741.224681,2858.235425,2959.994138,3091.227281,3236.439344,3405.090756,3575.279713,3651.942107,3903.320007
Turkmenistan,TKM,7137.60372,6628.058451,5485.974763,5422.792258,4374.696308,3969.826034,4162.464492,3635.055088,3833.541317,4397.054575,4568.46055,4699.069592,4647.115,4738.496326,4912.672869,5477.99851,5995.361318,6564.504208,7418.481359,7748.143407,8321.2196,9379.143876,10233.40019,11071.51711,11989.65376,12540.28388,13086.01341,13703.51272,14321.13957,14992.60396,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,10550.19397,10703.21512,10809.97448,11085.30148,11483.71505,11353.56333,11625.36109,12050.14296,12179.9285,12045.50897,12289.09394,12147.45204,12045.94187,12196.71719,12691.82071,13043.00526,13552.25414,14112.06992,14483.60391,14027.67456,14794.20964,15306.16009,15548.13525,15836.76331,15919.57565,15865.85083,15715.33708,15872.30506,16006.95533,15985.14675,14800.9729,15703.69987
Timor-Leste,TLS,,,,,,,,,,,2314.809994,2649.071782,2426.358743,2329.660696,2291.33877,2303.013572,2152.080516,2315.209685,2520.293628,2717.436486,2908.32792,3013.742869,3091.558331,3121.958043,3197.499977,3228.675082,3286.794568,3138.438745,3070.808519,3737.796428,4856.518087,5032.41
Middle East & North Africa (IDA & IBRD countries),TMN,6837.935692,6667.320989,6807.534577,6760.310047,6721.2083,6768.307439,7056.450191,7160.729265,7449.510423,7641.055909,7953.46524,8019.677594,8154.661322,8245.111202,8667.087306,8873.640054,9166.823234,9571.447564,9728.227053,9775.595515,10078.48302,9846.209936,10049.83209,9918.501987,10038.72704,10039.07397,10430.43997,10610.85157,10609.76699,10539.44199,10164.81739,10478.91792
Tonga,TON,3625.436797,3846.979337,3846.959227,3981.454855,4168.623375,4465.192742,4535.922605,4570.298035,4651.019436,4793.38938,4806.113082,4956.965253,5167.539052,5256.123348,5098.843355,5074.134952,5040.017119,5032.449205,5257.005563,4973.82716,5002.632287,5332.403592,5381.745962,5419.37367,5552.782082,5644.535083,6039.053796,6256.981273,6287.881802,6344.311474,6356.959721,6142.857054
South Asia (IDA & IBRD),TSA,1963.035844,1960.607024,2029.029841,2069.852914,2145.293065,2243.729341,2345.867686,2384.15956,2464.726737,2598.935653,2653.669911,2719.163414,2763.369564,2909.043973,3073.07114,3249.629785,3441.634883,3635.543332,3699.772143,3898.871203,4127.931343,4275.286676,4446.00169,4651.384675,4909.901981,5205.71255,5537.572782,5827.134159,6123.98525,6287.860181,5896.236736,6299.594786
Sub-Saharan Africa (IDA & IBRD countries),TSS,2930.751542,2867.114893,2785.852495,2694.684534,2653.19553,2676.901012,2741.328783,2786.611366,2784.460967,2776.836775,2799.654292,2843.446551,2936.63748,2978.974725,3091.317009,3192.691549,3298.867558,3409.483181,3491.181527,3493.740357,3599.524129,3656.677023,3684.944544,3765.027374,3843.544831,3853.270869,3813.012236,3813.735909,3822.556414,3826.442684,3657.400912,3716.984459
Trinidad and Tobago,TTO,9766.817893,9994.210162,10923.51109,10779.37961,11100.25623,11466.52069,12232.10778,13105.04712,14122.62361,15204.30979,16190.90304,16785.63888,18018.29615,20504.7797,22010.94133,23242.63964,26162.64443,27249.29882,28012.87316,26622.29383,27329.42469,27062.38401,28642.33543,29529.57688,30301.93488,29876.98073,27682.4454,26213.92451,25534.84052,25306.61796,23391.31621,23037.1433
Tunisia,TUN,5659.907417,5756.208561,6078.848733,6091.123723,6170.643194,6213.171625,6560.849164,6825.61354,7064.036983,7406.841741,7673.193763,7883.365406,7908.944086,8200.239814,8628.278601,8846.490169,9225.849745,9754.755047,10072.95061,10279.30199,10477.304,10134.99684,10428.2714,10562.66241,10766.49697,10749.49057,10750.71377,10874.94689,11042.96135,11100.82029,10050.04586,10397.94394
Turkiye,TUR,12535.91964,12398.65636,12796.12732,13536.22095,12679.87481,13449.27563,14205.06679,15036.17699,15158.99951,14445.38574,15223.35169,14136.6706,14839.13058,15488.11021,16775.0792,18038.81293,19043.62228,19757.82031,19680.94001,18497.00906,19790.0686,21716.26515,22422.53645,23912.73207,24600.51821,25594.65969,25996.96626,27582.83235,28157.97792,28150.05895,28473.20586,31466.55992
Tuvalu,TUV,2703.246916,2749.310639,2792.548698,2891.761792,3175.123427,3008.044635,2821.071871,3097.147263,3575.757616,3517.649455,3484.230025,3490.386548,3827.578344,3638.819264,3511.444879,3307.249914,3348.056728,3545.142623,3736.204826,3456.922798,3334.607075,3512.032537,3388.538816,3515.139767,3521.267637,3895.930417,4125.937951,4208.92376,4268.179872,4816.55321,4839.615575,4924.027175
Tanzania,TZA,1338.980957,1332.002441,1306.362427,1280.946411,1251.470093,1255.439087,1288.103271,1306.535156,1320.163818,1348.377075,1370.007935,1414.260498,1475.552612,1532.759521,1603.746094,1676.595215,1736.774902,1803.10791,1854.424438,1903.961548,1972.981079,2064.710693,2095.874512,2171.442139,2246.560791,2306.638184,2380.931396,2458.342773,2510.966309,2577.665771,2551.206299,2581.699707
Uganda,UGA,901.6608095,921.0850516,920.6515301,963.4375666,991.4082931,1075.935648,1142.13602,1165.961641,1187.296649,1242.051887,1241.532866,1266.727361,1335.195277,1377.952034,1428.848711,1475.81165,1588.002255,1671.82175,1764.993116,1830.871667,1878.520918,1996.065577,2013.546341,2026.622839,2067.795417,2108.860258,2137.207278,2128.396869,2186.907147,2250.014922,2240.490237,2246.414111
Ukraine,UKR,16428.48047,14967.7334,13447.16406,11531.29883,8934.775391,7906.957031,7179.677734,7028.046387,6956.398926,7008.243652,7496.812988,8242.703125,8765.682617,9678.086914,10902.03809,11319.51074,12259.1582,13345.77148,13719.27148,11694.44824,12221.44043,12933.35645,12985.08691,13020.60059,12385.81348,11216.11816,11536.31641,11860.56055,12336.92676,12804.95508,12407.79004,12943.61426
Upper middle income,UMC,5967.591852,5902.52415,5799.090348,5902.843467,5961.395953,6061.685642,6275.304647,6540.639842,6623.956747,6790.185404,7166.796711,7342.612906,7617.055632,7996.58383,8570.362564,9136.899923,9845.701855,10672.20006,11239.05257,11333.17938,12156.75317,12849.57734,13476.77675,14056.59153,14538.02881,14978.60125,15443.41578,16094.10631,16737.37855,17273.33342,17017.12266,18192.87263
Uruguay,URY,11039.80741,11363.54358,12193.45889,12446.40831,13276.4996,13009.45251,13657.07446,14740.2168,15323.13811,14951.38615,14603.77322,14005.31109,12900.9162,12990.02934,13625.25725,14624.66661,15202.91288,16166.42114,17287.72465,17978.05536,19331.8489,20275.44106,20933.68861,21839.40844,22477.06013,22486.42854,22793.07089,23106.99819,23184.62475,23256.59787,21828.6403,22800.6897
United States,USA,40456.24091,39876.01745,40712.06312,41284.35608,42424.16856,43047.26006,44154.54716,45566.26167,47056.5113,48749.59753,50175.73824,50155.70822,50535.2736,51503.77224,52995.24309,54338.02814,55314.20338,55892.19816,55433.67651,53521.20584,54516.85638,54960.90673,55803.51351,56438.94385,57308.31842,58427.55224,58972.90061,59914.7778,61355.64904,62478.25395,60167.8568,63669.7104
Uzbekistan,UZB,3638.87684,3544.586094,3074.658821,2936.448128,2729.637776,2656.632634,2650.609599,2736.364944,2808.46101,2897.820036,2967.60191,3052.281504,3134.961174,3229.847924,3430.628559,3626.620824,3849.594381,4154.702578,4457.699221,4735.99522,4953.961368,5185.68462,5472.833507,5781.15657,6075.192224,6401.115168,6663.949614,6840.70986,7082.925493,7348.146883,7344.220326,7734.832414
St. Vincent and the Grenadines,VCT,6499.776354,6556.508167,6947.450372,7217.333538,7107.08449,7643.637931,7734.223344,8006.300276,8341.8763,8580.74442,8735.332052,8901.498234,9392.814379,10051.62026,10511.68161,10827.59728,11649.24253,12101.83366,12206.75649,12090.69361,11606.39756,11600.23589,11803.17643,12165.07387,12366.37409,12762.1346,13356.80961,13633.04812,14084.93864,14189.96035,13473.59453,13695.03922
"Venezuela, RB",VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,2099.394649,2177.473744,2317.266668,2455.508783,2623.720022,2825.016443,3039.938041,3239.681646,3378.904834,3495.097968,3690.868166,3879.338958,4082.373428,4319.374014,4597.757257,4895.346659,5186.432065,5503.07242,5757.923916,6006.580149,6324.525636,6658.667124,6950.287692,7257.729273,7641.909252,8091.090101,8545.702594,9050.688534,9636.012495,10252.00462,10450.62238,10628.21917
Vanuatu,VUT,2774.090262,2791.185894,2792.947205,2744.755195,2921.901021,2881.144069,2878.979072,2950.054043,2916.024706,2858.049336,2954.218203,2782.005418,2570.959006,2614.806863,2652.968633,2726.837102,2887.3502,2899.856112,2988.884897,3005.954026,2972.31722,2994.385285,2953.878632,2897.51406,2917.6273,2859.349711,2921.75776,3031.190628,3045.042634,3070.350828,2836.813515,2783.019554
World,WLD,9697.50789,9667.699978,9665.209961,9670.07775,9791.422448,9949.667491,10175.51119,10418.80147,10526.85351,10749.0061,11108.32433,11215.04009,11367.63852,11637.82835,12074.20577,12463.1407,12933.73653,13428.61666,13622.65546,13359.55804,13868.40577,14230.71886,14504.98903,14789.62167,15112.6529,15433.17972,15750.08353,16156.35322,16558.99863,16847.46097,16175.77609,16997.13485
Samoa,WSM,3655.8885,3560.898834,3530.797101,3642.034533,3513.670226,3709.693084,3935.263618,3919.98956,3965.121474,4011.172335,4174.295429,4446.00664,4669.607206,4891.785477,5025.834975,5343.797769,5436.033541,5430.935034,5585.678951,5515.477235,5808.303908,5980.291452,5705.579246,5659.851449,5645.865578,5811.005004,6214.714967,6238.795875,6139.522728,6346.146335,6062.366648,5534.126958
Kosovo,XKX,,,,,,,,,,,,,,,,,,,7032.452297,7327.439197,7627.89143,8040.593814,8105.374932,8486.565497,8796.62962,9445.105476,10031.04417,10436.16885,10755.16754,11318.46225,10706.51398,11884.17992
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,10391.96414,10026.32586,9612.392873,9555.986762,9692.535766,9829.861949,10097.47344,10217.38021,10141.46259,10270.06351,10598.86067,10789.05116,11086.9237,11308.88321,11713.88035,12216.02764,12776.87794,13325.98283,13596.28769,13228.89479,13469.36113,13721.68513,13864.97096,14017.41101,13993.27014,13887.21122,13844.27596,13950.45348,13990.31489,13852.20597,12815.90959,13311.9257
Zambia,ZMB,2290.039226,2232.837441,2141.504615,2232.710379,1991.185925,1999.356842,2071.708828,2096.294593,2034.897183,2074.453663,2096.490412,2142.787524,2171.931179,2252.115135,2335.06991,2422.434955,2525.097744,2641.031564,2746.490482,2894.963997,3083.355321,3146.844553,3275.968378,3330.876903,3375.94127,3365.379259,3384.268144,3395.479686,3425.948936,3372.35898,3183.650773,3236.788981
Zimbabwe,ZWE,2704.757299,2781.787844,2468.278257,2458.783255,2670.106615,2641.378271,2867.026043,2896.147308,2931.725144,2866.032886,2750.601236,2772.325234,2510.228923,2067.880375,1934.164643,1814.174381,1736.358333,1656.78918,1353.207369,1500.379785,1799.540233,2033.181375,2310.807217,2333.644532,2316.954536,2313.878553,2286.623549,2331.780833,2399.621551,2203.39681,1990.319419,2115.144555
